25.229669,55.319303
25.266826,55.317043
25.21769,55.283103
24.99156,55.09348
25.168955,55.227421
25.084243,55.15009
24.495868,54.383227
24.490072,54.363083
24.475984,54.321883
25.251483,55.332766
25.33381,55.375645
25.216583,55.25253
25.29743,55.371903
25.345018,55.39871
25.309971,55.489652
25.224555,55.424622
25.215721,55.277276
24.47024,54.37276
24.479704,54.353567
24.408591,54.491289
25.132344,55.118461
25.321535,55.375703
25.681656,55.780582
24.160592,55.807567
24.489096,54.37411
25.194108,55.276799
25.133537,55.185668
24.188009,55.68792
25.25374,55.303499
24.243583,55.726779
24.477553,54.376484
25.245717,55.359237
25.04063,55.12131
25.04449,55.120295
25.0445,55.120305
25.102801,55.162898
25.05399,55.171172
25.233864,55.43588
25.25258,55.35408
25.08074,55.13897
25.23109,55.32647
25.07181,55.12975
25.169505,55.241709
24.477139,54.372518
25.0955,55.167252
24.470337,54.351749
25.748301,55.925063
25.200837,55.27365
25.19097,55.278268
25.076871,55.133298
25.23424,55.311429
25.194946,55.279258
25.198022,55.238381
24.365661,54.564211
25.07641,55.140511
24.350423,54.569979
25.251866,55.332833
25.07649,55.135384
25.210916,55.276096
25.077092,55.135592
24.195469,55.647858
25.21554,55.2789
25.198578,55.279564
25.046226,55.24268
25.215973,55.409539
25.124772,55.41056
25.118437,55.203113
24.450186,54.392092
